game_event_id,date,game_id,minute,type,player_id,description,player_in_id
579ae51c9672b2772422d30673c8cfd6,2013-08-03,2342577,88,Goals,119169,", Penalty, 1. Goal of the Season Assist: Handball by",0
d8a9383051981a1e3b5e7c52c1a62433,2013-08-11,2342586,67,Goals,119169,", Penalty, 2. Goal of the Season Assist: , Fouled player",0
e56bd880248aa7b955995a9539700b6b,2014-02-28,2346214,58,Substitutions,1321,", Tactical",77966
af581938780457844e73736336f41f85,2014-03-09,2346225,61,Substitutions,1321,", Tactical",21245
6719006e59fbd94429b9bfce7f3058c3,2014-03-23,2346256,77,Cards,1321,"1. Yellow card  , Unsporting behaviour",0
9147ed7e70fd03034a21d3da76cef681,2014-03-28,2346269,73,Cards,1321,"2. Yellow card  , Foul",0
cbeac8c2623bcbb3a8b49043c3a88895,2014-04-05,2346329,35,Cards,1321,"3. Yellow card  , Foul",0
b00161564b73f58f46c41294ba6420ea,2014-04-20,2346350,7,Cards,1321,"4. Yellow card  , Foul",0
ed5bcdeb1f3219083b702a0e00c25477,2014-05-17,2346384,63,Cards,1321,"5. Yellow card  , Foul",0
7a0e3afb8f311b59cc20c51ca51f1686,2013-08-24,2350372,84,Cards,31642,"1. Yellow card  , Time wasting",0
fe93ed25579ca79b92284f319b71b3dd,2013-08-21,2350376,90,Cards,39471,"1. Yellow card  , Dissent",0
6b65839a137dd7b20b18ac7789fa20a0,2013-08-31,2350381,85,Cards,31642,"2. Yellow card  , Foul",0
ab1ad80a05c6381d1062d4e04fab9332,2013-08-01,2351384,32,Goals,103064,", Penalty, 1. Tournament Goal Assist: , Fouled player",0
ffcd2874f9de7eb663a11b6888216bff,2013-08-08,2351385,71,Cards,103064,"1. Yellow card  , Unsporting behaviour",0
bd803cdf6e6c2c31d931fbf2e19635c0,2013-07-28,2351407,24,Substitutions,39475,", Injury",249565
4564b9dfb5c3792259e0aa4e68c1ee99,2013-10-27,2359294,82,Goals,30593,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 5. Assist of the Season",0
83d8c737ec773390bb07a7823c5fff5f,2013-11-03,2359313,53,Cards,30593,1. Yellow card,0
1aeab6f3829760f88c25337e0a36f54d,2013-12-22,2359371,43,Cards,30593,2. Yellow card,0
ea607c4f0aa16622c02f195d01c6ab2b,2013-08-22,2360931,73,Goals,119169,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",0
a772bdfcbeac6b6f20d1039459e0b296,2013-08-22,2360931,90,Substitutions,119169,", Not reported",129554
d757d3113547cbe54a60b67bad565e74,2013-08-29,2360975,54,Substitutions,119169,", Not reported",129554
c8d5ac34414d7afbfb8536e7412e2103,2013-08-27,2363718,19,Cards,1321,"Yellow card  , Foul",0
5b06149fd81ab62b6f306002b7a73c0f,2013-08-27,2363718,64,Cards,1321,"Second yellow  , Repeated Foul",0
1dc174745336cecd833f015bf24eefbb,2013-08-28,2366507,-1,Cards,140069,1. Yellow card,0
13ffa407ddf21973afafc46a548ee536,2013-09-11,2366517,62,Goals,161244,", 1. Tournament Goal Assist: , 2. Tournament Assist",0
71497c54aa2a5c132c1b3d09320d55e0,2013-09-17,2367031,76,Cards,39475,"1. Yellow card  , Foul",0
b0c562cb4dbd392283a077d6b533bdda,2013-10-03,2367241,52,Cards,103064,"1. Yellow card  , Foul",0
ca9784a57c4d617d0bc738cb84bae319,2013-10-03,2367249,90,Substitutions,119169,", Not reported",41511
042620f13f5b2a0125408c20767745b3,2013-11-07,2367301,40,Goals,103064,", Header, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",0
3338249bb25ecdc713b6ef6901a93f7d,2013-11-07,2367301,45,Goals,103064,", Header, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist",0
88bdd91536c4b3f8742e9c5baa48539d,2013-11-07,2367309,46,Substitutions,119169,", Not reported",41511
7700c35da211d53a4275afa489cbbf27,2013-11-28,2367324,17,Goals,103064,", Tap-in, 3. Tournament Goal Assist: , Shot on goal, 1. Tournament Assist",0
6a39fde7a51c42508a42a19ee29c50ee,2013-11-28,2367332,81,Substitutions,119169,", Not reported",41511
e2978897f249440c1068f21d64ddfa4e,2013-12-12,2367345,56,Cards,103064,"2. Yellow card  , Foul",0
95a39289bb6313bb97ff0987220602a2,2013-12-12,2367345,6,Goals,103064,", Right-footed shot, 4. Tournament Goal Assist: , Pass, 2. Tournament Assist",0
034612999f7c143e585a971a51bcf6a1,2013-12-12,2367353,90,Cards,119169,1. Yellow card,0
b221367ce0dd772d22abc932629ce2b7,2013-09-25,2368277,63,Substitutions,161244,", Not reported",43010
4bc017d775bed0a8fd7039d022238865,2013-10-22,2368431,48,Cards,1321,"1. Yellow card  , Foul",0
337ea831bbd84409434c5aa83ac4e7a5,2013-10-22,2368431,71,Substitutions,1321,", Tactical",94005
f276ef981e1b5c87a15dac3537e8a9e1,2013-11-05,2368451,41,Cards,39475,Yellow card,0
2f361074602f31d7027df7a0d5472f66,2013-11-05,2368451,82,Cards,39475,Second yellow,0
c7917cec5a8eff486560e615db7d7555,2013-11-06,2368455,72,Cards,1321,"2. Yellow card  , Foul",0
9c09bd8ba3867df82fe1b649778c8f3a,2013-11-26,2368463,75,Cards,1321,"3. Yellow card  , Foul",0
b6ac04fe3837ceb341833bb826f1c9b3,2013-12-10,2368481,-1,Cards,39475,2. Yellow card,0
e06a3ec99af04ebd508146c9abab6124,2013-12-10,2368481,39,Goals,39475,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",0
7680ce7b5cd28da52278dcda4e65036a,2013-12-18,2378598,19,Goals,119169,", Tap-in, 4. Tournament Goal Assist:",0
5ad423691ebae155256f39ff428799c4,2013-12-18,2378598,105,Goals,119169,", 5. Tournament Goal Assist: , Header, 2. Tournament Assist",0
5d70c534ab4be1843eadc4343796f461,2014-02-27,2385111,75,Substitutions,119169,", Not reported",107969
bfc73d13078ba39f4ba499e5adcc3f25,2014-01-21,2385454,59,Goals,119169,", 6. Tournament Goal Assist: , 2. Tournament Assist",0
6b8f56080f12dd42c39f73b1411571ff,2014-01-05,2387430,58,Substitutions,61575,", Not reported",31555
29040a85e79cc0a061a4eebdbd653ccc,2014-01-05,2387430,45,Cards,175996,"1. Yellow card  , Foul",0
55af873df9013442bb5186ab64f477aa,2014-03-27,2421947,64,Substitutions,119169,", Not reported",41511
2424e0fa48bd28410a51d38e65598f65,2014-01-25,2421961,57,Goals,12517,", Right-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist",0
cc94987a2e925d6a2fef232a85222f1d,2014-01-26,2421967,32,Cards,31642,"1. Yellow card  , Foul",0
ced963069da07d31678650bbae44062e,2014-03-13,2437594,29,Goals,119169,", Penalty, 1. Tournament Goal Assist: Handball by",0
23b939b2c252cbc4835d2995ea0cb026,2014-08-17,2458315,85,Substitutions,72519,Not Available,49737
2be5bbbac0e3d7567fe2b71b6d1373bb,2014-11-08,2459688,77,Substitutions,119169,Not Available,36391
dc2a377e1f51150ccfdc0640a1b758bf,2014-11-22,2459695,14,Goals,119169,", Header, 1. Goal of the Season",0
a98aafa47dd3ddf717e9e1ef3205ad4b,2014-11-29,2459707,66,Substitutions,119169,Not Available,116636
87723a8a16e673c96a101a0f79dcfcba,2014-12-06,2459712,25,Goals,119169,", Right-footed shot, 2. Goal of the Season",0
7e703eba6179b32f99f5f412fc1fbb1d,2015-01-24,2459751,77,Substitutions,119169,Not Available,116636
4de50b40cbc7284d12722bdc36bb2ba9,2015-02-01,2459765,9,Goals,119169,", Right-footed shot, 3. Goal of the Season",0
c87fe74d2648a6e43fcb19c279be0376,2015-02-05,2459774,76,Goals,119169,", Left-footed shot, 4. Goal of the Season",0
3a172a9fb825bb3ca67cf7879f21fcc3,2015-02-05,2459774,85,Substitutions,119169,Not Available,186763
84d177375d55d33cc622b647809c88e0,2015-03-08,2459819,56,Goals,119169,", Tap-in, 5. Goal of the Season",0
223a76db0fae0040b0f4b4f25629fa97,2015-03-21,2459833,70,Substitutions,119169,Not Available,116636
b102ec7be3b575799269334e061ffd5f,2015-04-11,2459849,67,Substitutions,119169,Not Available,228444
f0f638d2fa70a6f82a0dc9d2164288e1,2015-04-26,2459873,35,Goals,119169,", Left-footed shot, 6. Goal of the Season",0
30e0796984fa0f5be16a2ba1b3a0b7e5,2015-04-26,2459873,73,Substitutions,119169,Not Available,241457
569cd3ad9f1a8a4ef6f878ebc0b17fa5,2015-05-10,2459876,88,Goals,119169,", Long distance kick, 7. Goal of the Season",0
b4b495dce1e650d61d75a082f9ebac25,2015-05-17,2459888,5,Goals,119169,", Right-footed shot, 8. Goal of the Season",0
8ccb30050f265316c88f6429921e79e8,2015-05-17,2459888,57,Goals,119169,", Header, 9. Goal of the Season",0
027e320f478b2e83c36828ef7f832bd6,2014-09-14,2460649,46,Substitutions,161204,Not Available,103547
9cd1705244fbc4e40e1aca8b34300d0b,2014-10-05,2460684,70,Substitutions,31041,Not Available,102226
7cbd6ce1f93f60561fdda2a0a8b85339,2014-12-17,2460766,21,Goals,124732,", Left-footed shot, 1. Goal of the Season",0
541c0bb85a35643579ddaa422c78a07d,2014-12-21,2460775,23,Goals,124732,", Own-goal",0
d25797ab1c5d8e88997cf0d2c3fce7ae,2015-03-01,2460827,18,Goals,31041,", Left-footed shot, 1. Goal of the Season",0
8adbe1f7d0d2586d98e7f0c79e6548f3,2015-04-11,2460871,77,Substitutions,31041,Not Available,102226
10b8d629bab5f731474ee2c197a72ea7,2015-04-17,2460885,90,Substitutions,31041,Not Available,42234
7e686c26f870cb8570a5d2c85464bd11,2015-05-03,2460902,79,Substitutions,31041,Not Available,102226
d4057075cc1f41e10101ab7a136de8ee,2015-05-09,2460906,55,Substitutions,124732,Not Available,4315
f7f0dd6367784471a95b7954c072dcbb,2015-05-09,2460907,89,Substitutions,31041,Not Available,102226
38e0a6e262e7e12ada4cf5fcae5f11e1,2015-05-09,2460909,34,Goals,49723,", Header, 1. Goal of the Season",0
a487fc727fd897936d471ed131682266,2015-05-16,2460920,78,Substitutions,31041,Not Available,102226
6710d3f628de4330654b266e989dbc0f,2014-08-09,2482111,88,Substitutions,111783,Not Available,229853
e5aec09f06983bcd586ef1f4123e2f74,2014-08-30,2482142,81,Substitutions,111783,Not Available,57372
c29a803e3c7eeb037964da6e48f5083d,2014-09-14,2482148,65,Substitutions,111783,Not Available,5544
dc827e8c4c42b9eb63b0e174e068174a,2014-09-24,2482165,84,Substitutions,111783,Not Available,44760
a891084ccc2241b3544666ab3170d25b,2014-09-28,2482183,77,Substitutions,111783,Not Available,140126
b55f2d25165536f158740b255b59c2bc,2014-12-06,2482270,8,Goals,111783,", Right-footed shot, 1. Goal of the Season",0
7bc823ad44e0f98b4c2e4d00abbc301f,2014-12-20,2482288,49,Substitutions,111783,Not Available,36293
ff59d2a047604d6bb2a357a293a72ed3,2015-01-17,2482311,86,Substitutions,111783,Not Available,34529
3a8173ca9c01fb57945bd788d7ba372c,2015-04-05,2482406,11,Goals,111783,", Right-footed shot, 2. Goal of the Season",0
d520bb7a94485ee3bc1d0e750f92f10c,2015-04-25,2482443,88,Goals,111783,", Header, 3. Goal of the Season",0
82519bd2032d7e63003f0e08ffa970fb,2014-12-06,2486611,70,Substitutions,39378,Not Available,76077
0010a0fa5d07cb56507dafd5b6c9b9ca,2014-12-13,2486626,62,Substitutions,39378,Not Available,35099
568accefa692a9339a657314322871c7,2014-12-22,2486636,68,Substitutions,31642,Not Available,28990
2668c51ff9763e5a4f3e70ebdffe145e,2014-12-26,2486643,46,Substitutions,4267,Not Available,101118
9636ae7cf279a9b25ded86b232740369,2015-04-25,2486807,87,Substitutions,31642,Not Available,15773
10115db06a26f443e1c522e16d44e185,2014-10-29,2488538,108,Goals,103064,", Header, 1. Tournament Goal",0
70e57a522d7698ab6b6acc6612bbf52b,2014-09-18,2492348,62,Substitutions,31041,Not Available,42783
81f59839f0bffd238bad8ebcb266af30,2014-09-14,2494550,82,Goals,209019,", Header, 1. Goal of the Season",0
68037decab78093de8abd9541447eff3,2014-12-09,2495365,69,Substitutions,39475,Not Available,249565
2215ae418686db96cd1866aaff2d58ba,2014-10-29,2500753,61,Substitutions,119169,Not Available,36391
6d8f0ad91f7dff5c962e07433f4c0253,2014-10-29,2503758,85,Goals,39475,", Right-footed shot, 1. Goal of the Season",0
506e74583dad38c41958dc792066d23f,2014-11-22,2512751,58,Substitutions,39475,Not Available,77449
43fd50960f6dc2e3ab5fb23d006d2788,2014-12-06,2512768,46,Substitutions,39475,Not Available,168157
71ed736cef6e887d95b019be54d19f1a,2014-12-12,2512775,89,Substitutions,209019,Not Available,168162
96f7dc381ceb1dd2a2be861ec4f57c9d,2014-12-26,2512840,86,Substitutions,209019,Not Available,47931
667fecf2cbab3c3caba03ab154b31f36,2015-01-17,2512848,90,Substitutions,209019,Not Available,56811
ab76dcda1ea48a36f4bc2b990a7dced2,2015-01-04,2517322,76,Substitutions,31642,Not Available,34838
c8ffc7903dd9d8da08808a172537cd54,2015-01-25,2530800,25,Goals,209019,", 2. Goal of the Season",0
366e0b9d8ae9c22d09a18dbfcb668644,2015-01-25,2530800,78,Substitutions,209019,Not Available,215592
24fe09ea7308b78e233e3afdeb9c36df,2015-02-01,2530806,83,Substitutions,209019,Not Available,33343
f5e18cf335461c891c299f4a40af6c1c,2015-03-07,2545920,62,Substitutions,209019,Not Available,112930
80e8745e777aace4aceb9b2303e43bef,2015-08-08,2576660,76,Substitutions,72519,Not Available,109793
0cedbb43d4bbc7fa071616638759d936,2015-10-24,2577999,9,Substitutions,31642,Not Available,30456
e4def7b78b0849bda2fe79b69074c85f,2015-11-01,2578009,64,Substitutions,255916,Not Available,31720
0edc7b0d1ec6b6748565ec40f69e6298,2015-12-12,2578061,19,Substitutions,255916,Not Available,57079
478856b53a9b646d342f79014a157073,2015-12-12,2578066,68,Substitutions,31642,Not Available,28990
463d5d760f72eb1f4c019115b6283e42,2015-12-26,2578086,75,Substitutions,31642,Not Available,28990
7d497a08cb0d6f986567a137852b528b,2016-04-09,2578212,46,Substitutions,245893,Not Available,281404
29dd064e3c227d5a4e6a39d16678f155,2015-12-28,2578227,78,Substitutions,31642,Not Available,3306
99559330b900f9da062b53561f96c55e,2016-05-15,2578252,80,Substitutions,31642,Not Available,15773
cda9457ae0e8da30841c46d6c72d8425,2016-05-15,2578270,76,Substitutions,255916,Not Available,36866
33e5172cc9ba8f34518ddbc07507d07a,2015-08-21,2581180,80,Substitutions,119169,Not Available,168543
1e4a2f17ea05276876f5d140442232b8,2015-08-29,2581186,46,Substitutions,49723,Not Available,74295
2b9a7ab22636d4ed316b27ae931265b2,2015-08-30,2581187,39,Goals,119169,", Penalty, 1. Goal of the Season",0
b01d97d8bd0aec85a8b61445584fe4ce,2015-08-30,2581187,70,Substitutions,119169,Not Available,36207
93f0176d526a962da0d400be3505bd5c,2015-09-13,2581199,64,Substitutions,119169,Not Available,36207
0150610ef4ee0145f308fd554a79f565,2016-04-23,2581356,82,Substitutions,140069,Not Available,110271
92b59df2b0aeaf687738a50f091f076d,2016-05-11,2581370,71,Substitutions,265671,Not Available,97503
c5ccbbc3e96b571f80f524c73408cdc9,2016-05-11,2581371,40,Goals,140069,", Header, 1. Goal of the Season",0
900d16f796f0439ed7c40b85832204c1,2015-09-19,2581638,80,Substitutions,119169,Not Available,168543
ef0705f0e24dcf456cc00e495223aff7,2015-09-23,2581645,5,Goals,31041,", Left-footed shot, 1. Goal of the Season",0
ce5267801ecbf7717f24366d84a4e691,2015-09-23,2581645,59,Substitutions,31041,Not Available,47285
3cb36e88a086c351a1a6f7c00e941c27,2015-09-22,2581650,20,Goals,119169,", Header, 2. Goal of the Season",0
5298d6c877f1a347e9494411fc0df2cf,2015-09-22,2581650,82,Substitutions,119169,Not Available,532
d37213323fcb79dc0c799a8216f21f62,2015-10-03,2581669,69,Substitutions,31041,Not Available,32711
e1d281a8e40cbc08f88c84ad9416cd04,2015-10-18,2581678,77,Substitutions,58500,Not Available,192300
74d410bf0692b46866a5f077c109c1f2,2015-10-24,2581697,67,Substitutions,58500,Not Available,38746
012937e66426193012c9d1ca11ada52c,2015-11-28,2581744,5,Goals,31041,", Right-footed shot, 2. Goal of the Season",0
3ac58ca43da209ed910ae118d245f681,2015-11-28,2581744,87,Goals,31041,", Left-footed shot, 3. Goal of the Season",0
e5cfea226e829b194dccd548e3dd2ed4,2015-12-05,2581754,68,Goals,31041,", Right-footed shot, 4. Goal of the Season",0
b7f2890f84c5e6eb1f0a6efb35cdc4dc,2015-12-05,2581760,60,Goals,124732,", Header, 1. Goal of the Season",0
c8bd2022656d20420ff609623035cae5,2015-12-05,2581761,89,Substitutions,58500,Not Available,192300
0ff68bace4dba7ce6a2e2c10f45f365c,2016-01-23,2581794,69,Substitutions,58500,Not Available,192300
85b7c5424ccce93a1affbdbb1d8922b0,2016-02-14,2581845,14,Goals,31041,", Left-footed shot, 5. Goal of the Season",0
1fd4c976e63dcde0aecf5c5188ee00df,2016-02-21,2581854,46,Substitutions,315779,Not Available,35207
6f2993bd040d587dfd1da1d42dae4586,2016-02-28,2581871,55,Goals,31041,", Right-footed shot, 6. Goal of the Season",0
2ed23799a1c7b6030173ab65c5ae5e4d,2016-03-05,2581904,80,Substitutions,31041,Not Available,7161
fb52ce20a232541b11a5f055bc9ef1d7,2016-03-12,2581921,86,Substitutions,31041,Not Available,32711
35c51ff8e135827376e1bfcb13b1fe81,2016-03-18,2581933,70,Substitutions,31041,Not Available,47285
b176d22104f2a712fae17ee40691c948,2016-04-10,2581951,73,Substitutions,315779,Not Available,53622
fefb061d39fcd57eeddfd1f50a40034e,2016-04-09,2581959,78,Substitutions,31041,Not Available,32711
e13b467c1ea6ebaaf5088ad6a37ca3c3,2016-04-17,2581961,38,Goals,315779,", Right-footed shot, 1. Goal of the Season",0
f763e3eb80ec545bb95e3fc4064da3bd,2016-04-23,2581973,45,Goals,315779,", Tap-in, 2. Goal of the Season",0
cc990d462d3b0e02f00e8d410b3b53df,2016-04-23,2581973,76,Substitutions,315779,Not Available,82243
c356fcb9e46bcc55da1f61cfa7d21930,2016-04-23,2581977,10,Goals,58500,", Header, 1. Goal of the Season",0
bad70c4035bb18df4d203f4bcb05c9c3,2015-08-09,2586770,87,Goals,355369,", Right-footed shot, 1. Goal of the Season",0
3a54b3ab6160004639964ad65ee9b0da,2015-09-12,2586806,56,Goals,355369,", Right-footed shot, 2. Goal of the Season",0
d0e30db583c065442582fbb8b62ca797,2015-09-20,2586845,76,Substitutions,111783,Not Available,215977
405d5d3b7cd344b93088ef6745149f0f,2015-09-19,2586848,83,Goals,355369,", Right-footed shot, 3. Goal of the Season",0
9e543624e713d887114befb64ceb11fd,2015-10-31,2586981,73,Substitutions,355369,Not Available,55042
cf1ba8ffa2f0fb0049dcbaee3849ba57,2015-07-26,2587027,45,Goals,209019,", Penalty, 1. Goal of the Season",0
efded0540ab0a00c67c67310d5370a65,2015-07-26,2587027,61,Substitutions,209019,Not Available,33343
bf5ae1ca46344782fafe0152ff8e73ad,2016-02-07,2589087,75,Substitutions,273570,Not Available,123513
5ff7210a140813321da935c7f060e7f4,2016-02-14,2589094,77,Substitutions,273570,Not Available,81163
292b8471ae9dcde8ed74b55cbb73fd91,2015-09-20,2598544,45,Goals,104203,", 1. Goal of the Season",0
783a558bdd6cce4b8ff1985db86a95a8,2015-09-27,2598832,80,Substitutions,104203,Not Available,354717
8056d30786a0377b00af76be123514cc,2015-12-12,2600630,72,Substitutions,111783,Not Available,412513
6ac25b702fa80dc754e74dc7d47fd0f7,2015-12-19,2600641,58,Substitutions,355369,Not Available,80009
25650034428dab9d2ad27b9491668097,2015-10-18,2601711,4,Goals,104203,", Right-footed shot, 2. Goal of the Season",0
ad669a79681712debfc3253f92993cec,2015-10-18,2601711,65,Substitutions,104203,Not Available,354717
1c2780567209f30e212c5449a0ce6257,2015-11-01,2602666,86,Substitutions,104203,Not Available,292570
bc5cf86127f984ff69d472d1be77b965,2015-11-07,2602672,74,Substitutions,104203,Not Available,354717
10bb30ff4bceaf9b034278a81ce86f7c,2016-01-16,2609675,84,Substitutions,355369,Not Available,80009
628ade24671e2811c230f5b307004bb0,2016-01-23,2609682,30,Goals,111783,", Header, 1. Goal of the Season",0
d608c39392275aa3c970aeb026237e0d,2016-01-24,2609688,31,Substitutions,355369,Not Available,55042
598d612eae4dee221adbf206f1c2a914,2016-02-03,2609702,23,Goals,111783,", Right-footed shot, 2. Goal of the Season",0
36eb0b4ebdb885418f76b5951886bc97,2016-02-03,2609702,72,Substitutions,111783,Not Available,276255
afdcb1f5695def245f4b03538c329a76,2016-02-06,2609719,90,Substitutions,111783,Not Available,236400
ffcc51e20b4b267c7137b3579a709b5c,2016-05-07,2609831,78,Goals,111783,", Right-footed shot, 3. Goal of the Season",0
978053de4ba8150d51cb461ae11253d0,2015-09-08,2614483,73,Substitutions,161244,Not Available,171806
b92986ce51ddf70d28bfae387f9f01a9,2015-11-03,2618601,18,Goals,31041,", Right-footed shot, 1. Tournament Goal",0
8c6ea2f8e5c0aa4f8bd2cf685307d1f2,2015-11-03,2618601,85,Substitutions,31041,Not Available,102226
3fbdde963b5320dcfb8ad30003e7e48e,2015-11-04,2618609,55,Substitutions,209019,Not Available,112930
d03e764a8a9299ff7b51d1a82eb0b4b7,2015-11-25,2618617,68,Goals,31041,", Right-footed shot, 2. Tournament Goal",0
95778eef32fb225ed71ea164a0efb019,2015-11-25,2618617,87,Substitutions,31041,Not Available,192635
6f329cc069a2b5e7b4cbde260adb2478,2015-11-24,2618625,67,Substitutions,209019,Not Available,112930
a19d318365fd7a89982a40d3fffb5d65,2015-12-08,2618632,72,Substitutions,31041,Not Available,140579
141e291d7de9690a25a41ca7156566d5,2015-12-09,2618636,62,Substitutions,161204,Not Available,37666
dccf64e61258168fe54dfbd9df7c2d66,2015-09-23,2619433,77,Substitutions,104203,Not Available,354326
00ba84af3ef72a48e166aa46f28972ea,2015-09-23,2620165,86,Substitutions,161244,Not Available,366046
484992ecafb02ebb64fec0baadd548b1,2016-03-19,2624308,83,Substitutions,104203,Not Available,269669
1e19a5f1bf2654c7e362dbfd13a01016,2015-11-08,2636711,28,Goals,209019,", Left-footed shot, 2. Goal of the Season",0
316c6d1f597ef41610141b90f2b9b724,2015-11-08,2636711,60,Substitutions,209019,Not Available,274862
f45e383cb8b0789c13d46f2575a31325,2015-11-20,2636712,66,Substitutions,209019,Not Available,274862
491acc18b447227fa8f0f3a365c05af5,2015-12-16,2636829,65,Goals,124732,", Header, 1. Tournament Goal",0
8b09a15ee9075965ce5ce6cb6ddade53,2015-12-04,2640904,77,Substitutions,209019,Not Available,110822
fc40b7b369534969875d519b2e924e28,2016-01-10,2645276,62,Substitutions,228370,Not Available,62643
039bc73b19cea61c00d7a33020bb074a,2016-02-06,2655579,61,Substitutions,228370,Not Available,105695
bff3c1e2ce86f7c94d9cf069721772f9,2016-01-30,2657391,75,Goals,38383,", Right-footed shot, 1. Tournament Goal",0
649c798930e70b3df937bdd5c098d613,2016-05-21,2693536,63,Substitutions,228370,Not Available,21421
2e6bf26b2b89200be224d9f6317668eb,2016-07-15,2697486,67,Substitutions,265671,Not Available,97503
da45d5e4c646d38b965c679b7fdb92fb,2016-08-05,2697514,76,Substitutions,161244,Not Available,286000
80f63766ca81845abf087fe202bb0821,2016-08-08,2697520,82,Goals,176850,", Left-footed shot, 1. Goal of the Season",0
dbf93d2f678310dc872d34146f32a123,2016-08-13,2697523,89,Substitutions,161244,Not Available,286000
d081135c7a78e085abd7ed60c0ec0c32,2016-08-19,2697536,71,Substitutions,161244,Not Available,260838
c14c7d1abce733d1371f0eaebbaaacaa,2016-09-12,2697554,46,Substitutions,176850,Not Available,229625
8f4e634aaaab46f04c6eacfbcf37ce1b,2016-09-25,2697592,71,Substitutions,161244,Not Available,29392
978e1846779b015f68bbfb661c98d84b,2016-11-30,2697641,89,Substitutions,161244,Not Available,20854
d919e196e70b848e81b2b3a24d98a357,2016-12-09,2697657,70,Goals,161244,", Header, 1. Goal of the Season",0
e45512f8109f528b4b3d596ce0d88cdf,2017-03-12,2697683,80,Substitutions,161244,Not Available,102040
01fbd171391d52263d81d4f21400cbb6,2017-03-19,2697692,74,Substitutions,161244,Not Available,260838
bbe848042c2460c2767c7d6b351c5efa,2016-08-13,2697993,65,Substitutions,307781,Not Available,103565
20b60f0ef282ed08c76a811c1d753a94,2016-08-27,2698012,77,Substitutions,307781,Not Available,179451
d4212377401344d11b638225efc5577f,2016-09-12,2698090,57,Substitutions,307781,Not Available,103565
461de7e051e0a80faefbdf71375186bd,2016-08-20,2699106,84,Substitutions,94167,Not Available,151636
3a27cec829f94eb3ee48ac335bbe9cd4,2016-08-21,2699117,101,Substitutions,58500,Not Available,56711
7eced73fc2db95a26476dc6bb19704f6,2016-08-21,2699230,46,Substitutions,124732,Not Available,162434
fcca47789b1d01fa8124660de365ad8e,2017-01-14,2700781,34,Goals,273570,", Right-footed shot, 1. Goal of the Season",0
cbbefb87aa6fd1cbc71f17e6ffef35e4,2017-03-12,2700858,46,Substitutions,273570,Not Available,348863
b521e9a4ab3fd23987e0c53b39f28cd7,2017-04-15,2700899,27,Substitutions,245893,Not Available,38003
e641e7d7689985b043c3ee99ccc1a570,2016-08-26,2704204,64,Substitutions,119169,Not Available,89542
1536f2086de5645666f0033a9c73fcb6,2016-08-27,2704209,81,Substitutions,58500,Not Available,56711
ef5102a8472a0c841e3002cd6690f15a,2016-08-27,2704209,30,Goals,72519,", Right-footed shot, 1. Goal of the Season",0
1c726c020c570493449b649fd3da97d0,2016-09-10,2704222,58,Goals,72519,", Right-footed shot, 2. Goal of the Season",0
5f30d1a076838acf13e26649db95a6ce,2016-09-10,2704222,80,Substitutions,72519,Not Available,73013
f81212e0709e855b35f13e8224f8c8d0,2016-09-10,2704226,58,Substitutions,58500,Not Available,59054
514a21ef5b8a0abe05a5fa3eefcd1612,2016-09-11,2704227,45,Goals,119169,", Penalty, 1. Goal of the Season",0
34910a15c8daba05e21b6e29e4a3d947,2016-09-11,2704227,69,Substitutions,119169,Not Available,74996
52a10f9273c352860def16d36e2b3169,2016-09-17,2704231,63,Substitutions,58500,Not Available,59054
64f295d405cea500d04aa2271bd8ad45,2016-09-17,2704232,54,Goals,315779,", Left-footed shot, 1. Goal of the Season",0
ed88f78fcfc683f2dd8ebb8ab9ecb8e2,2016-09-17,2704233,85,Substitutions,31041,Not Available,85867
bd6dfa6c8606c2b9189f057ecca4f190,2016-09-17,2704236,83,Substitutions,72519,Not Available,120205
312ce59cc81e3d28abf233fd9233a0d7,2016-09-20,2704243,46,Substitutions,315779,Not Available,28947
269576740fa1e3050edea639c5c2137e,2016-09-20,2704247,76,Substitutions,72519,Not Available,73013
b6553738c4c4e93d216926c33f592a26,2016-09-21,2704248,84,Goals,31041,", Left-footed shot, 1. Goal of the Season",0
06c7f8d7a42a8197d64cd7c105f0db95,2016-09-24,2704252,77,Substitutions,58500,Not Available,116792
ffd688f82ec2c36989877efac196714b,2016-09-24,2704255,84,Substitutions,72519,Not Available,120205
8bd3b2292c9a9d71e6e807380aa10f79,2016-10-01,2704261,46,Substitutions,315779,Not Available,283223
be8ebb969ef36263ce792bdb6786d11f,2016-10-02,2704262,82,Substitutions,31041,Not Available,32711
46c45afd84f7cad5267927c53aa24a14,2016-10-01,2704263,60,Substitutions,72519,Not Available,226074
6ead42a3b7579f718fd114a0c26b4190,2016-10-15,2704270,87,Substitutions,31041,Not Available,99331
b6a161b22e38d9f2bc9595ced30fe819,2016-10-22,2704283,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",0
71b924842a19df81b892ae74f40c1314,2016-10-28,2704305,87,Substitutions,31041,Not Available,85867
